label,question_id,type,question,gold,em_rate,avg_judge,avg_f1,contains_rate,avg_generative,avg_extractive,best_method_generative
Q183,MBPP-29,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to find the element occurring odd number of times.","def get_Odd_Occurrence(arr,arr_size):   
    for i in range(0,arr_size): 
        count = 0
        for j in range(0,arr_size): 
            if arr[i] == arr[j]: 
                count+=1     
        if (count % 2 != 0): 
            return arr[i]     
    return -1",,,,,,,
Q184,MBPP-30,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to count all the substrings starting and ending with same characters.","def check_Equality(s): 
    return (ord(s[0]) == ord(s[len(s) - 1])); 
def count_Substring_With_Equal_Ends(s): 
    result = 0; 
    n = len(s); 
    for i in range(n): 
        for j in range(1,n-i+1):  
            if (check_Equality(s[i:i+j])): 
                result+=1; 
    return result;",,,,,,,
Q185,MBPP-31,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find the top k integers that occur most frequently from given lists of sorted and distinct integers using heap queue algorithm.","def func(nums, k):
    import collections
    d = collections.defaultdict(int)
    for row in nums:
        for i in row:
            d[i] += 1
    temp = []
    import heapq
    for key, v in d.items():
        if len(temp) < k:
            temp.append((v, key))
            if len(temp) == k:
                heapq.heapify(temp)
        else:
            if v > temp[0][0]:
                heapq.heappop(temp)
                heapq.heappush(temp, (v, key))
    result = []
    while temp:
        v, key = heapq.heappop(temp)
        result.append(key)
    return result",,,,,,,
Q186,MBPP-32,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to find the largest prime factor of a given number.","import math 
def max_Prime_Factors (n): 
    maxPrime = -1 
    while n%2 == 0: 
        maxPrime = 2
        n >>= 1    
    for i in range(3,int(math.sqrt(n))+1,2): 
        while n % i == 0: 
            maxPrime = i 
            n = n / i 
    if n > 2: 
        maxPrime = n  
    return int(maxPrime)",,,,,,,
Q187,MBPP-33,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to convert a decimal number to binary number.","def decimal_To_Binary(N): 
    B_Number = 0
    cnt = 0
    while (N != 0): 
        rem = N % 2
        c = pow(10,cnt)  
        B_Number += rem*c  
        N //= 2 
        cnt += 1
    return B_Number",,,,,,,
Q188,MBPP-34,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to find the missing number in a sorted array.","def find_missing(ar,N): 
    l = 0
    r = N - 1
    while (l <= r):  
        mid = (l + r) / 2
        mid= int (mid) 
        if (ar[mid] != mid + 1 and ar[mid - 1] == mid): 
            return (mid + 1)  
        elif (ar[mid] != mid + 1): 
            r = mid - 1 
        else: 
            l = mid + 1
    return (-1)",,,,,,,
Q189,MBPP-35,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find the n-th rectangular number.","def find_rect_num(n):
  return n*(n + 1)",,,,,,,
Q190,MBPP-36,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to find the nth digit in the proper fraction of two given numbers.","def find_Nth_Digit(p,q,N) :  
    while (N > 0) : 
        N -= 1;  
        p *= 10;  
        res = p // q;  
        p %= q;  
    return res;",,,,,,,
Q191,MBPP-37,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to sort a given mixed list of integers and strings.","def sort_mixed_list(mixed_list):
    int_part = sorted([i for i in mixed_list if type(i) is int])
    str_part = sorted([i for i in mixed_list if type(i) is str])
    return int_part + str_part",,,,,,,
Q192,MBPP-38,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find the division of first even and odd number of a given list.","def div_even_odd(list1):
    first_even = next((el for el in list1 if el%2==0),-1)
    first_odd = next((el for el in list1 if el%2!=0),-1)
    return (first_even/first_odd)",,,,,,,
Q193,MBPP-39,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to check if the letters of a given string can be rearranged so that two characters that are adjacent to each other are different.","import heapq
from collections import Counter
def rearange_string(S):
    ctr = Counter(S)
    heap = [(-value, key) for key, value in ctr.items()]
    heapq.heapify(heap)
    if (-heap[0][0]) * 2 > len(S) + 1: 
        return """"
    ans = []
    while len(heap) >= 2:
        nct1, char1 = heapq.heappop(heap)
        nct2, char2 = heapq.heappop(heap)
        ans.extend([char1, char2])
        if nct1 + 1: heapq.heappush(heap, (nct1 + 1, char1))
        if nct2 + 1: heapq.heappush(heap, (nct2 + 1, char2))
    return """".join(ans) + (heap[0][1] if heap else """")",,,,,,,
Q194,MBPP-40,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find frequency of the elements in a given list of lists using collections module.","from collections import Counter
from itertools import chain
def freq_element(nums):
  result = Counter(chain.from_iterable(nums))
  return result",,,,,,,
Q195,MBPP-41,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to filter even numbers using lambda function.","def filter_evennumbers(nums):
 even_nums = list(filter(lambda x: x%2 == 0, nums))
 return even_nums",,,,,,,
Q196,MBPP-42,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to find the sum of repeated elements in a given array.","def find_Sum(arr,n): 
    return sum([x for x in arr if arr.count(x) > 1])",,,,,,,
Q197,MBPP-43,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find sequences of lowercase letters joined with an underscore using regex.","import re
def text_match(text):
  patterns = '^[a-z]+_[a-z]+$'
  if re.search(patterns,  text):
    return ('Found a match!')
  else:
    return ('Not matched!')",,,,,,,
Q198,MBPP-44,mbpp,"Write a Python function for the following problem. Return only code.

Write a function that matches a word at the beginning of a string.","import re
def text_match_string(text):
        patterns = '^\w+'
        if re.search(patterns,  text):
                return 'Found a match!'
        else:
                return 'Not matched!'",,,,,,,
Q199,MBPP-45,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find the gcd of the given array elements.","def find_gcd(x, y): 
	while(y): 
		x, y = y, x % y 
	return x 
def get_gcd(l):
  num1 = l[0]
  num2 = l[1]
  gcd = find_gcd(num1, num2)
  for i in range(2, len(l)):
    gcd = find_gcd(gcd, l[i])
  return gcd",,,,,,,
Q200,MBPP-46,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to determine whether all the numbers are different from each other are not.","def test_distinct(data):
  if len(data) == len(set(data)):
    return True
  else:
    return False;",,,,,,,
Q201,MBPP-47,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to find the last digit when factorial of a divides factorial of b.","def compute_Last_Digit(A,B): 
    variable = 1
    if (A == B): 
        return 1
    elif ((B - A) >= 5):  
        return 0
    else:   
        for i in range(A + 1,B + 1): 
            variable = (variable * (i % 10)) % 10
        return variable % 10",,,,,,,
Q202,MBPP-48,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to set all odd bits of a given number.","def odd_bit_set_number(n):
    count = 0;res = 0;temp = n
    while temp > 0:
        if count % 2 == 0:
            res |= (1 << count)
        count += 1
        temp >>= 1
    return (n | res)",,,,,,,
Q203,MBPP-49,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to extract every first or specified element from a given two-dimensional list.","def specified_element(nums, N):
    result = [i[N] for i in nums]
    return result",,,,,,,
Q204,MBPP-50,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find the list with minimum length using lambda function.","def min_length_list(input_list):
    min_length = min(len(x) for x in input_list )  
    min_list = min(input_list, key = lambda i: len(i))
    return(min_length, min_list)",,,,,,,
Q205,MBPP-51,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to print check if the triangle is equilateral or not.","def check_equilateral(x,y,z):
  if x == y == z:
	   return True
  else:
     return False",,,,,,,
Q206,MBPP-52,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to caluclate area of a parallelogram.","def parallelogram_area(b,h):
  area=b*h
  return area",,,,,,,
Q207,MBPP-53,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to check whether the first and last characters of a given string are equal or not.","def check_Equality(str):
  if (str[0] == str[-1]):  
    return (""Equal"") 
  else:  
    return (""Not Equal"")",,,,,,,
Q208,MBPP-54,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to sort the given array by using counting sort.","def counting_sort(my_list):
    max_value = 0
    for i in range(len(my_list)):
        if my_list[i] > max_value:
            max_value = my_list[i]
    buckets = [0] * (max_value + 1)
    for i in my_list:
        buckets[i] += 1
    i = 0
    for j in range(max_value + 1):
         for a in range(buckets[j]):
             my_list[i] = j
             i += 1
    return my_list",,,,,,,
